,title,MLS ID,transaction_type,home_type,level,first day on market,last day on market,sold_price,list_price,bedrooms,bathrooms,den,sqft,exposure,parking,locker,maintanance fee,description,link,address
2753,10 Browside Ave | House For Sale,C5090681,for sale,Residential House,,20210121,,,"3,499,000",5,5,1,,W,,,,"No Detail Missed! Beautiful &amp; Impeccably Maintained 5 Bedroom Forest Hill Home Was Reno'd In 2017. 5 Updated Bathrooms,Newly Installed Decorama Kitchen W/Stained Barnyard Wood,Dining Rm W/Leathered Marble F/Place.Family Rm W/B-Ins &amp; Bar,Main Flr Office,Stunning Master Suite W/ 6Pc Ens. And Private Backyard W/Cedar Deck, Fencing &amp; Auto Lighting (2020). Walking Distance To Village,Subway,Parks,Ravine,Restaurants,Shops &amp; Excellent Schools. 42 Sub-Zero Fridge,36 Wolf Stove, B/I Dw, B/I Micro, Wine Fridge, Washer &amp; Dryer, A/C, Cvac,Sprinkler Sys.,Bell Smart Home &amp; Fibe, Led Pots, Elf's, Window Cvgs, Newly Installed Wood Doors, See Att. Schd For List Of Upgrades &amp; Exclusions.""",https://www.realmaster.com/en/toronto-on/10-browside-ave/forest-hill-south-TRBC5090681?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=59,"10 Browside Ave, Toronto, Ontario, M5P2V1"
2754,22 Edmund Ave | House For Sale,C5089908,for sale,Residential House,,20210120,,,"4,595,000",6,5,0,5000+,N,,,,"A Two-Family Detached Executive Residence Of The Highest Order! It's So Large That It Has Two Separate Addresses (Both 22 + 24 Have Approx. 2600 Sq Ft Suites). The Exquisitely Updated Upper Level Is Refinement Personified. Crackling Wood Fireplace In The Living Room. Large Formal Dining Room. Three Well-Proportioned Bedrooms. Chef's Dream Kitchen With Adjoining Family Room. Main Floor Charming Suite Is Tenant Occupied And Enjoys A Similar Abundance Of Space. Leafy South Hill Location Offers City Amenities In A Prestigious And Quiet Residential Area.  Steps To Scaramouche. Just West Of Avenue Road For Quick Access To Yonge Street Shops And Restaurants With Exclusive Yorkville Only 1.5 Kms Away.""",https://www.realmaster.com/en/toronto-on/22-edmund-ave/casa-loma-TRBC5089908?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=59,"22 Edmund Ave, Toronto, Ontario, M4V1H3"
2755,33 Mann Ave | House For Sale,C5081972,for sale,Residential House,,20210112,,,"2,725,000",4,4,1,,E,,,,"Incredible Custom Home In Coveted Davisville Village. A Rare Gem For The Area, With An Extra Wide 33.33 X 125 Ft Lot &amp; 2 Car Garage, This Beautiful Home Offers Endless Luxurious Living Space. Featuring An Open Concept Chef's Kitchen/Family Room W/Breakfast Area &amp; Walk-Out, Large Principal Rooms, Master Retreat W/5Pc Ensuite, W/I + Wall-To-Wall Closets. Incredible Lower Level W/Vaulted Ceilings + Walk-Out To Yard. Steps To Future Lrt &amp; Maurice Cody School. Fridge, Stove, Dishwasher, Washer &amp; Dryer, All Window Coverings, All Electrical Light Fixtures, All Bathroom Mirrors, All Built-In Shelving &amp; Organizers, All Tv Brackets, Gb &amp; E, Cac &amp; Any Permanent Fixtures Belonging To Seller.""",https://www.realmaster.com/en/toronto-on/33-mann-ave/mount-pleasant-east-TRBC5081972?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=59,"33 Mann Ave, Toronto, Ontario, M4S2Y2"
2756,227 Byng Ave | House For Sale,C5074014,for sale,Residential House,,20210104,,,"2,798,800",4,5,1,3000-3500,S,,,,"A Stunning And Beautifully Designed Custom Built Two Storey Family Home Featuring: Over 4,000 Sf Of Living Space, Loads Of Light, High Ceilings, 4 Generous Bedrooms, 5 Bathrooms, Classic Gourmet Kitchen W/Granite Countertop, 4 Gas Fireplaces, Skylight, Finished Bright 1 Bdr Bsmt W/ Sep. Entrance, Large Above-Grade Windows, Own Kitchen &amp; Laundry Room, Walk-Out To A Private Backyard W/ Bbq Gas Hook-Up, On A Desirable South-Facing 160' Deep Lot. Original Owner. 1 Gas Thermador Cooktop, 1 Stove (Bsmt) , 2 Fridges, Dishwasher, Built-In Microwave And Oven, 2 Washers, 2 Dryers, All Electric Light Fixtures, Chandeliers, All Window Coverings, B/I Sound System, Central Vacuum, Wired For Security Cameras.""",https://www.realmaster.com/en/toronto-on/227-byng-ave/willowdale-east-TRBC5074014?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=59,"227 Byng Ave, Toronto, Ontario, M2N4L2"
2757,305 Oriole Pkwy | House For Sale,C5064843,for sale,Residential House,,20201214,,,"3,499,999",5,5,2,,E,,,,"Fabulous&amp;Bright 3 Story Addition Family Home In Coveted Chaplin Estates W/Office&amp; Workout Rm.5+2 Spacious Beds&amp;5 Renovated Baths.Elegant Centre Hall Plan W/Large Principal Rooms.Solarium Sitting Room&amp;Main Family Rm W/Heated Floors &amp; Floor To Ceiling Windows.Updated Open Concept Eatin Kitchen W/Ss Appliances&amp;Ctre Islnd.Master W/5 Piece Ensuite, W/In Closet.A Full Nanny/Inlaw Suite. Prime Location Near Ttc, Beltline, Parks, Finest Schools&amp;Shops. Ss Fridge,Gas Range,B/I Dishwasher,Microwave,Fridge In Bsmt, 7 Ductless Ac Units (2 W/Heat),All Elfs, Window Covrings,2 Car Garage &amp; 6 Pkng Spots,Ingrnd Sprinkler&amp;Outdor Lighting,New Windows.Hwt(R) Escl: Lr&amp;3rd Fl Landng Window Coverings""",https://www.realmaster.com/en/toronto-on/305-oriole-pkwy/yonge-eglinton-TRBC5064843?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=59,"305 Oriole Pkwy, Toronto, Ontario, M5P 2H6"
2758,23 Glenavy Ave | House For Sale,C5060055,for sale,Residential House,,20201208,,,"1,698,000",3,3,1,,E,,,,"A Rare Opportunity In Popular Midtown! Located In Bayview &amp; Eglinton, This Spacious 2 Storey Brick Home Is Ready To Move In &amp; Offers The Opportunity To Collect A Great Income. Situated On A 30' Frontage Lot With Detached Garage, Front 3 Parking Driveway. Close To Everything From Parks, Schools, Restaurants, Future Lrt, Buses Or Simply Relax In The Cozy Backyard &amp; Much More! Total Renovation (2016) Includes: Roofing, Drywall, Waterproofed, Plumbing, Windows, Eaves-Troughs, Ac/Furnace, Decks &amp; Driveway. 3 Fridges, 2 Stoves, 2 Microwaves, 2 Washers/Dryers. Pls See Schedule C For Exclusions.""",https://www.realmaster.com/en/toronto-on/23-glenavy-ave/mount-pleasant-east-TRBC5060055?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=59,"23 Glenavy Ave, Toronto, Ontario, M4P2T5"
2759,79 Laurentide Dr | House For Sale,C5056346,for sale,Residential House,,20201203,,,"7,883,838",5,7,1,,S,,,,"Encompassing Elegance &amp; Grandeur This Breathtaking Luxury Custom Home Boasts A Dreamy Lush Lot, Partially Ravined. Bright Two-Story Foyer, W/ Skylight &amp; Curved Stairs, 4 Principal Bedrooms 3 W/I Closets/ Each Sep Ensuite. Second Floor Laundry, Heated Floor Master Ensuite. No Expense Spared Gourmet Kitchen, Spacious Butler Pantry, Gorgeous Patio For Entertaining, 3 Car Garage &amp; Just A Walk To Donalda Golf &amp; Country Club. Subzero Side By Side, Subzero Built-In Wine Cellar, Jenair Double Stove Double Oven, Miele Built-In Espresso/Coffee Maker.""",https://www.realmaster.com/en/toronto-on/79-laurentide-dr/parkwoods-donalda-TRBC5056346?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=59,"79 Laurentide Dr, Toronto, Ontario, M3A3E2"
2760,1056 Dufferin St | House For Sale,W5068666,for sale,Residential House,,20201220,,,"1,049,990",4,3,2,,W,,,,"Location! Location! Location! Steps To Dufferin/Bloor Subway, Shopping Mall, Top Ranked High School (Bloor Ci). Mins To Uoft. Well Maintained Semi Detached, 4 Beds Plus Walk-Out Basement. Renovated Kitchen, Counter Tops, Floors, Windows, Bathrooms. Spacious Master Bedroom With Big Windows. Practical Layout. Newly Installed Storage Room At The Back Of The Kitchen, Large Backyard. Great Potential, Ideal For Investor Or First Time Buyer ! All Elfs, Window Coverings, Fridge, Stove (Property Being Sold As Is).""",https://www.realmaster.com/en/toronto-on/1056-dufferin-st/dovercourt-wallace-emerson-junction-TRBW5068666?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=59,"1056 Dufferin St, Toronto, Ontario, M6H4B6"
2761,174 Spadina Rd | House For Sale,C5077126,for sale,Residential House,,20210106,,,"2,288,000",7,5,1,2500-3000,W,,,,"Location And Location, $$$ Spend For Renovation Top Tp Bottom!! $$ Amazed At The Amount Of Space Available For Your Designing Tastes Or The Number Of Rooms &amp; Amenities For Your Tenants! With A Walkscore Of 95, You Simply Cannot Find A Better Annex Semi That Has The Conveniences This One Has. Stroll To Dupont Subway Stn, Casa Loma, Yorkville, George Brown College, Uot, To Ref Library, Numerous Cafes, Restos, Diner, Shops, Galleries, &amp; Yoga Studios 2 Stoves, 2 Fridges, 2 Range Hoods, 1 Exhaust Fan, 1 Washer, 1 Dryer, An Unheard Of Detached Garage W/ 2 Spots! All Window Coverings, Elfs, Hot Water Heater (Rental), Newer Boiler ('08), Roof ('2017)""",https://www.realmaster.com/en/toronto-on/174-spadina-rd/annex-TRBC5077126?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=59,"174 Spadina Rd, Toronto, Ontario, M5R2T8"
2762,832 Bay St 3710 | Apartment For Sale,C4904955,for sale,Residential Apartment,37,20200908,,,"1,189,000",3,2,1,1200-1399,Sw,Owned,Owned,798.84,"Prestigiou Burano Spacious Luxury 3 Bedrooms+Den S/W Corner Unit, Almost 1300 Sqft With Breathtaking Panoramic Views Of Toronto Skyline&amp;Cn Tower&amp;Lake! Large Terrace And Excellent Layout. Fantastic Amenities With Club-House, Gym, Party Room, Study/Business Room, Outdoor Pool, Sauna, Roof Garden. Good Location - Walking Distance To U Of T, Ttc, Subways,Shops, Parks. Fridge, Stove, Built-In Microwave &amp; Dishwasher, Washer And Dryer, Hardwood Floor.All Elf`s. All Window Coverings.""",https://www.realmaster.com/en/toronto-on/832-bay-st/3710-bay-street-corridor-TRBC4904955?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=59,"3710 832 Bay St, Toronto, Ontario, M5S1Z6"
2763,10 Capreol Ct 245 | Apartment For Sale,1223640,for sale,Residential Apartment,,20210122,,,"619,900",2,1,0,,,,,432,"Open concept Downtown Cityplace One Bedroom + Den Condo with practical layout. Approximately 650 Sqft.  Massive Den w/closet and separate door can be used as 2nd bedroom!  Large kitchen with plenty of bright white built-in cabinets.  Oversized washroom and ensuite laundry included.  Enjoy this prime location all just steps to public transit, restaurants, shopping, and entertainment! (id:22211)""",https://www.realmaster.com/en/toronto-on/10-capreol-ct/245-toronto-c01-DDF22744512?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=59,"245 10 Capreol Ct, Toronto, Ontario, M5V4B3"
2764,30 Harrison Gardens Blvd 605 | Apartment For Sale,40060728,for sale,Residential Apartment,,20210201,,,"620,000",2,2,0,782,,,,617,"Gorgeous 2 Bedroom &amp; 2 Bath Bright &amp; Sunny Condo W/ Southwest Views &amp; Open Concept Modern Kitchen W/ Granite Counter Top, S/S Appliances &amp; Breakfast Bar. Tons Of Natural Light. Spacious Master + 4 Pc Ensuite Bath. One Parking + One Locker. Great Building Amenities! Steps To Subway, Parks, Shops, Schools, Restaurants, 401 + More! (id:22211)""",https://www.realmaster.com/en/toronto-on/30-harrison-gardens-blvd/605-tcwe---willowdale-east-TRB40060728?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=59,"605 30 Harrison Gardens Blvd, Toronto, Ontario, M2N7A9"
2765,225 Sumach Street | Condo Apt For Sale,,for sale,Residential Condo Apt,,20210201,,,"949,000",3,2,0,1000-1199,SW,,,,"✅1067呎+154呎大露台 ✅三睡房+两厕 ✅连一个车位及一个储物柜 ✅高层单位向西南 ✅交通指数98/100 ✅步行指数91/100 ✅坐落Regent Park知名社区 ✅步行1分钟至Dundas St East at Sumach St 车站 ✅可步行至Ryerson 大学, George Brown学院及OCAD大学 ✅驾车5分钟可至DVP及Gardiner Expressway等多条公路 ✅邻近酿酒厂区Distillery District ✅邻近Dundas Square, 超市, 餐厅，商店及公园  更多详情, 请马上致电Ken Yeung ☎416-618-9890 📧Ken.Yeung@C21.ca""",https://www.realmaster.com/en/toronto-on/225-sumach-street/RM1-37461?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=59,"225 Sumach Street, Toronto, Ontario, M5A 3K3"
2766,8 Widmer Street 4208 | Condo Apt For Sale,,for sale,Residential Condo Apt,42,20201104,,,"528,800",0,1,0,0-499,E,,,252,"低于市价 金融街/娱乐街 豪华theatre district高层 studio 户型转让-要价仅需$1200每尺（开发商售空户型/开发商现有2个三室户型 每尺$1333/1662 每尺 地址：#4208-8 Widmer st (Peter/ Adelaide) 要价：$528800 入住日期：2021/11 室内面积：414sqft（加个拉门就可以改成一室）高层朝东 原价：$393,000.00 已付定金： $78,600.00 未付定金： $3，930.00 大楼管理费：$0.61每月 开发商建设封顶费$6，900 入住就可立即出租 欢迎经济合作转发： 经纪费2.5%+hst 室内亮点： 九尺平滑房顶，朝南落地大窗，包窗帘，全年自控冷暖系统，橱柜灯，软关闭式橱柜， AEG不锈钢镶嵌式橱柜，镜面式拉门，射灯，石英石桌板和厨房挡板  项目介绍： Theatre District 是PlazaCorp最新推出的市中心项目，位于多伦多最适合上班族居住的地方. 本地人称做“Financial &amp; Entertainment District. 步行5-10分钟可到达Yonge/King(银行，会计师事务所，证券公司，保险公司等等），步行至St Andrew 地铁站和贯通多伦多的地下步行街。近TIFF(多伦多国际电影节大厦），影剧歌剧院，餐馆，酒吧，CN电视塔，Rogers中心，CAA篮球馆，香格里拉，丽姿卡尔顿酒店， 美国及其它国家领事馆，Queen购物一条街。 著名的Plazacorp Urban Residential Communities公司有着悠久的住宅开发历史。该公司开发的公寓均以高配置以及豪华时尚的生活为特点。其结合现代创意，选址均是围绕着画廊，工作室，餐厅和新潮店铺等集艺术文化娱乐于一体的中心地区为主要开发区。 8-20 Widmer Condo 地处城中热闹繁华的娱乐区Toronto's Entertainment District。这里是剧院和表演艺术中心， Elgin / Wintergarden剧院，Ed Mirvish剧院，Panasonic剧院和Massey音乐厅所在地，该地区也是多伦多大多数夜总会的所在地，购物，电影院，餐厅琳琅满目，让人目不暇接。是白领和青年人向往之处地。近多大和瑞尔森大学。 步行和交通指数都是100分  大楼拥有户外游泳池／按摩池、宽阔的露天楼台、健身房、台球室，客房   有兴趣请联系647-927-0921/isabella_j@live.ca""",https://www.realmaster.com/en/toronto-on/8-widmer-street/4208-RM1-34627?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=59,"4208 8 Widmer Street, Toronto, Ontario, M5V 2E7"
2767,50 Humberwood Boulevard 70 | Condo Townhouse For Sale,,for sale,Residential Condo Townhouse,4,20200913,,,"799,900",3,3,0,1500-2000,W,,,200,"低价怡陶碧谷镇区楼花转让-开发商sold-out 户型 地址：50 Humberwood Blvd- west Humber-clairvile 小区  3室+2.5个卫生间（1552尺）+400尺私密阳台+1车位 仅要$799，900 主卧有厕所，走入式衣橱，和自己的小阳台 明年六月拎包入住 原始价：$679，990 已付定金：$101，998 未付定金：$6799   房子亮点： 9尺房顶 （1-2层） 现代设计 厨房有不锈钢双水槽，现代厨房，花岗岩厨房板 中央吸尘系统 400尺terrace 无敌景观尽收眼底， bbq gas line hook up    项目亮点-投资自住的价值： 1.近公交，go station，高速427 和高速409 保证您的出行方便 2.步行Humber college。有近2万名全职学生，和五万七千名兼职学生在校学习。著名的圭尔夫大学也和humberwood college 有着历史悠久的合作项目，使humberwood college 的学生可以在此校获得圭尔夫大学的学历 3.10 分钟到达多伦多皮尔逊机场 4. 步行woodbine racetrack-政府已经批准的 redevelopment。占地 684公亩，未来将会带来新的酒店，商场，学校，娱乐设施，医院，办公地点等。woodbine racetrack 会在 2020 年冬天建成 提供上千个新的工作机会。 5.学校，商场，超市，沃尔玛，woodbine shopping centre 都可以步行到达，保证您生活的方便。 6，近高尔夫场 7.步行至 humber arboretum 和albert mcbride 公园 8.备考parkland 和woodlot 和湖 让你在喧闹的城市中 仍然能相守美丽的自然风光。""",https://www.realmaster.com/en/toronto-on/50-humberwood-boulevard/70-RM1-32911?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=59,"70 50 Humberwood Boulevard, Toronto, Ontario, M9W 7J6"
2768,1135 Royal York Rd 804 | Apartment For Sale,W5060749,for sale,Residential Apartment,8,20201207,,,"569,000",1,1,1,600-699,S,Owned154,Owned,536.05,"The James Club This Lovely  1 Bdrm Plus Den Offers 680 Square Feet Of Stylish Living Plus A 49 Sq. Ft. Private Balcony With A Glorious South Panoramic View. Abundant Natural Light, 9 Foot Ceilings, And Many Upgrades. U Shaped Granite Counter, Breakfast Bar In Kitchen, Provides Space For Chef And Sous-Chef. Marble Counter With Undermount Sink In Bath, Ceiling Fixture In Den, Extra Shelving In Closets. Security System In Suite. Whirlpool Stove, Bidw, Fridge Has Water Dispenser, Samsung Microwave Exhausts Outside, Deep Soaker Tub, Stacked Washer And Dryer, All Elf's, Conveniently Close To Ttc, Shopping Plaza, Park, River, Walking Trails.""",https://www.realmaster.com/en/toronto-on/1135-royal-york-rd/804-edenbridge-humber-valley-TRBW5060749?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=59,"804 1135 Royal York Rd, Toronto, Ontario, M9A0C3"
2769,30 Meadowglen Pl 307 | Apartment For Sale,E5099959,for sale,Residential Apartment,3,20210201,,,"405,000",1,1,0,0-499,W,None,Owned,220.56,"Practical And Functional 1Bedroom At The New Me Living Condos In A Growing &amp; Up &amp; Coming Neighbourhood. West Facing And Full Of Natural Light. Perfect For First Time Homebuyers Or Investors. Minutes To 401, Centennial College, Uoft Scarborough, Scarborough Town Centre. Friendly Building W/ Great Amenities Including Gym, Pool, Concierge &amp; More. Stove, Fridge, Dishwasher, Washer, Dryer, Microwave, All Elfs, Aaa Current Tenant Willing To Stay Or Go.""",https://www.realmaster.com/en/toronto-on/30-meadowglen-pl/307-woburn-TRBE5099959?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=59,"307 30 Meadowglen Pl, Toronto, Ontario, M1G0A6"
2770,29 Singer Crt 2512 | Apartment For Sale,C5099943,for sale,Residential Apartment,25,20210201,,,"498,000",1,1,1,500-599,S,Owned20,Owned,469.24,"Sought After 1 Bdrm + Den South-Facing Unit. Unobstructed View Of City Skyline, W/Obalcony.  570 Sq Ft + 112 Sq Ft Balcony!, 1 Parking And 1 Locker Laminate Floors, Large Granite Breakfast Bar, Modern Kitchen With S/S Appliances &amp; Open Concept Living Space. Unmatched Amenities In Area. Walking Distance To Leslie Subway Station, T.T.C,Ikea, Bayview Village And Restaurant. Mins From Both Highway 401/404/Dvp. Free Shuttle Service To The Subway S/S Fridge, Stove, Hood, Built In Dishwasher, All Elf (Excluding Island Lights) Including Windows Covering . Washer/Dryer, 1 Parking/1 Locker. All Facilities: Guest Suites,Party &amp; Meeting Room,Yoga Studio, Indoor Swimming Pool/ Basketball""",https://www.realmaster.com/en/toronto-on/29-singer-crt/2512-bayview-village-TRBC5099943?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=59,"2512 29 Singer Crt, Toronto, Ontario, M2K0B4"
